date,xchange,ychange
2015-01-26,2.33860226588,-0.616493565311
2015-01-23,0.499276067177,0.814048058933
2015-01-22,2.3451751269,2.47565445403
2015-01-21,3.7035103608,2.12715237794
2015-01-20,-1.00067160986,-0.80234842303
2015-01-16,1.24279498547,1.61396338365
2015-01-15,-1.34711806913,-0.747671513509
2015-01-14,3.69154599697,1.25745514419
2015-01-13,0.457403584488,-0.533235700867
2015-01-12,-0.413689232992,-0.482892299958
2015-01-09,-1.08175091979,-1.70179627123
2015-01-08,-1.02908839837,0.941785160916
2015-01-07,-1.12491630303,-1.16370892433
2015-01-06,0.580786923553,-2.5320458824
2015-01-05,-2.07877275117,-1.79452439402
2015-01-02,-1.59734243275,-0.793931296873
2014-12-31,-0.304806137519,-0.91294302581
2014-12-30,-0.785753364307,0.441210291541
2014-12-29,-0.52445439906,-0.349501390706
2014-12-26,2.84863534036,0.994762922791
2014-12-24,1.13299856881,-0.327985155726
2014-12-23,-1.26893214127,0.681220086354
2014-12-22,1.18182090909,1.70322353615
2014-12-19,-0.408741991837,0.946212794821
2014-12-18,2.7686175071,-0.360660022576
2014-12-17,6.60934897554,1.58752742704
2014-12-16,-1.53317786616,-3.1609145819
2014-12-15,-2.5084811389,-1.71022019864
2014-12-12,1.06434573064,-0.926452378851
2014-12-11,-0.783733438388,0.102321445686
2014-12-10,-2.00346000085,-1.31687821867
2014-12-09,3.60657454106,2.15076937197
2014-12-08,-3.24094620695,-0.0284575582293
2014-12-05,-2.16906067406,-1.08098303093
2014-12-04,-0.13998556063,1.15784645148
2014-12-03,1.34806762431,-0.0225838207672
2014-12-02,-1.33862553025,0.0449805842568
2014-12-01,-3.94758867229,-0.94637667978
2014-11-28,-0.338293042471,0.223824418264
2014-11-26,0.0402697920636,-0.0943025556838
2014-11-25,0.299167164767,0.385906413441
2014-11-24,0.619903759624,0.3013065192
2014-11-21,-3.7389507705,-0.758850176054
2014-11-20,0.306517446741,0.673880965916
2014-11-19,-1.14520409742,0.371963939549
2014-11-18,0.719147577898,-0.459527234239
2014-11-17,-1.36315745711,-1.30062827194
2014-11-14,3.4719972,-0.417049245565
2014-11-13,0.430932097018,-0.803917482739
2014-11-12,-0.248276068203,-0.559608272429
2014-11-11,3.51680020387,0.328168777978
2014-11-10,1.17937015943,1.11364406995
2014-11-07,-0.82167099532,-0.95201991203
2014-11-06,2.87005665764,-0.634275797054
2014-11-05,-4.1618253112,-1.95402469839
2014-11-04,-0.648680596934,0.200718257501
2014-11-03,-0.168725925926,-0.0504165121452
2014-10-31,-0.334006027257,-0.0482640192132
2014-10-30,0.21836104904,0.247743100814
2014-10-29,-1.25658314485,-0.121804546111
2014-10-28,5.73606169679,1.0865568999
2014-10-27,-5.37033169691,0.696429994627
2014-10-24,-0.435941500217,-0.841351887441
2014-10-23,0.268468843971,0.864035196872
2014-10-22,-0.89626312538,0.532181590657
2014-10-21,0.456734529274,0.257051724437
2014-10-20,1.65402257563,2.23575251695
2014-10-17,-2.52806961762,-3.0497823163
2014-10-16,3.01747905053,1.06166091251
2014-10-15,4.40908954545,-0.184549742456
2014-10-14,-0.521359036145,-0.178145417854
2014-10-13,-5.8599197677,-2.161495476
2014-10-10,-3.15974290042,-2.37214894137
2014-10-09,-1.99808960915,-1.80327216051
2014-10-08,-0.315266044246,1.22530978633
2014-10-07,0.40227749353,-1.855857627
2014-10-06,0.574997094605,-0.25051028885
2014-10-03,0.849604448349,0.389142802844
2014-10-02,0.487610317597,0.488275451864
2014-10-01,-0.809245261882,-1.34372712154
2014-09-30,-1.71715739282,0.0745341858646
2014-09-29,0.516391393443,0.806291742268
2014-09-26,-0.664650151057,0.180529326396
2014-09-25,-2.20576861705,-2.12577801922
2014-09-24,0.406181913153,1.12302881382
2014-09-23,2.11646806086,-0.974686308201
2014-09-22,-1.94902,-1.0861932175
2014-09-19,0.515530466899,0.774299777992
2014-09-18,0.174674220155,0.386713740274
2014-09-17,-0.392515142068,0.820682834144
2014-09-16,2.19086660061,1.25533132776
2014-09-15,-7.4753050165,0.0279233920426
2014-09-12,-0.463453832442,-0.925994072808
2014-09-11,-0.053481068535,0.170575935368
2014-09-10,0.572452951699,0.275154398878
2014-09-09,-1.59368852587,-1.33979818599
2014-09-08,1.61731506407,0.531877239907
2014-09-05,-1.82621596855,0.359609850234
2014-09-04,0.714763187396,0.341373961636
2014-09-03,-2.25258480452,-0.355176312533
2014-09-02,3.12885480944,0.958309453707
2014-08-29,0.372162246126,0.0472413071107
2014-08-28,0.752212717999,-0.0632056980331
2014-08-27,-0.0948766603416,-1.0861531902
2014-08-26,-1.2227416656,-0.584935247919
2014-08-25,1.68867344445,-0.773010116785
2014-08-22,0.880021238941,-0.17650101165
2014-08-21,-0.849833577687,-0.0770720383931
2014-08-20,0.408375155365,-0.237256040314
2014-08-19,-0.81507514998,0.31795088262
2014-08-18,-1.25735916429,1.05014874003
2014-08-15,0.202691975564,-0.757975140801
2014-08-14,-0.422867553921,-0.265532664579
2014-08-13,-0.648834752535,1.31674713985
2014-08-12,0.728457879223,-0.317082983859
2014-08-11,1.50305740572,-0.370186219177
2014-08-08,-1.20640187599,0.924491900576
2014-08-07,0.907565986478,-0.816905634776
2014-08-06,4.19840906317,0.817757661684
2014-08-05,0.429529622986,-0.873597684581
2014-08-04,1.76636185326,0.722281336823
2014-08-01,3.1757300752,-0.759111217491
2014-07-31,-2.59966506586,-1.55012839281
2014-07-30,3.1542898626,0.148324280864
2014-07-29,-0.706061512263,-0.533334327073
2014-07-28,0.254183723523,0.430210083145
2014-07-25,0.381647807194,-0.233739620893
2014-07-24,0.129896080627,-0.519748484677
2014-07-23,1.1272260608,0.463567538086
2014-07-22,-1.17467031662,0.680521893984
2014-07-21,1.51438112773,-0.385305718469
2014-07-18,1.88469879905,0.350754551018
2014-07-17,-0.351596033464,-1.0008212393
2014-07-16,-2.10080373859,-0.908173425627
2014-07-15,-3.15352804046,-0.163889215862
2014-07-14,3.05013493681,0.389634198136
2014-07-11,-1.12415393172,1.27118377715
2014-07-10,1.04982690556,0.917105481817
2014-07-09,0.808963694871,0.78730076339
2014-07-08,0.192093762417,-1.13734555784
2014-07-07,-2.12747076923,-0.258666942806
2014-07-03,-0.88200659853,0.236575105009
2014-07-02,-4.66633874069,-0.173982085473
2014-07-01,-1.13008575472,0.752176008609
2014-06-30,0.212897096061,-0.584104965912
2014-06-27,1.86202904374,0.0104022541276
2014-06-26,-0.661969057317,-0.860588345796
2014-06-25,1.64771334502,2.36882037893
2014-06-24,-2.70745322548,-0.100847754265
2014-06-23,3.35933343557,1.76529329169
2014-06-20,0.468226842846,-0.0879931425429
2014-06-19,-0.476237319201,0.119094804429
2014-06-18,-1.89201079914,1.56186814328
2014-06-17,3.37334209373,-0.218674300237
2014-06-16,8.63320102131,-0.906675198835
2014-06-13,0.800858974513,-0.0905306801175
2014-06-12,-0.770356876538,-1.06764870136
2014-06-11,1.47394590571,0.150539097269
2014-06-10,-1.04191658413,0.00713008125959
2014-06-09,-1.26953548357,0.892033948863
2014-06-06,-0.753278665077,-0.309994653502
2014-06-05,1.18843497242,1.37262567681
2014-06-04,-0.176168822819,0.5835563474
2014-06-03,0.712564236263,-1.09801480412
2014-06-02,-1.2685115394,-1.2074303257
2014-05-30,-1.20304277884,-0.16226157298
2014-05-29,-0.156718425716,-0.580456235763
2014-05-28,0.104752402538,-0.511903722138
2014-05-27,1.45789082183,1.78957452018
2014-05-23,1.35432651129,0.994044060709
2014-05-22,2.26104260761,0.726259927304
2014-05-21,1.66683867707,1.13341623106
2014-05-20,-0.8327404201,0.00567256874573
2014-05-19,2.81564333675,1.76254897365
2014-05-16,1.38131836012,-0.14576699414
2014-05-15,-0.731655979191,-1.08807444438
2014-05-14,0.88383065706,-1.19136328778
2014-05-13,3.4828086494,0.414397317281
2014-05-12,0.435091652665,1.22441705492
2014-05-09,1.33436783424,1.56239796302
2014-05-08,-1.87362857143,0.499548543714
2014-05-07,-3.95439469545,-1.13030263218
2014-05-06,-4.30286553178,-1.92106378118
2014-05-05,3.40366867297,0.569718653062
2014-05-02,1.10738155971,-1.0922490449
2014-05-01,0.313885451865,0.804386765727
2014-04-30,2.10706919134,-0.17815595637
2014-04-29,4.39432455093,2.08938228378
2014-04-28,-0.7450025,-0.00579853510393
2014-04-25,-1.06435346535,-1.21146274434
2014-04-24,-1.39936294672,-0.92629068045
2014-04-23,-3.85521976744,-1.28327488505
2014-04-22,5.95076465424,1.16714014708
2014-04-21,3.70408104623,-1.39525322028
2014-04-17,-0.746458590519,-2.31592579097
2014-04-16,1.07106649746,2.49354327084
2014-04-15,-2.60183439855,-0.0707887677142
2014-04-14,-4.58092954005,-1.06455788028
2014-04-11,1.58017944479,-0.366159099005
2014-04-10,-5.82511050283,-4.25664408734
2014-04-09,0.0784268333278,0.80769174605
2014-04-08,2.57557911104,2.26686953538
2014-04-07,0.8308663411,-0.47896905892
2014-04-04,-6.09707504307,-5.48334430962
2014-04-03,-2.1276634547,-0.0193000802437
2014-04-02,4.67726954545,-5.49842233332
2014-04-01,3.80346227531,1.51240432547
2014-03-31,-3.71824618938,-1.74990626796
2014-03-28,-0.202071425723,-0.215616447601
2014-03-27,-2.37791972449,-1.67957321038
2014-03-26,-4.05045736495,
2014-03-25,-1.65075266196,
2014-03-24,-4.16975059848,
2014-03-21,-3.02093249689,
2014-03-20,-0.529302159057,
2014-03-19,-2.29918514561,
2014-03-18,1.30407091754,
2014-03-17,-0.412854229575,
2014-03-14,-1.83602878513,
2014-03-13,-2.46113465371,
2014-03-12,4.31533693305,
2014-03-11,-0.883719238901,
2014-03-10,-1.5904413052,
2014-03-07,-2.66070805202,
2014-03-06,-0.472179509216,
2014-03-05,-1.58148838586,
2014-03-04,-1.40823848851,
2014-03-03,5.60566605424,
2014-02-28,-1.93871264423,
2014-02-27,-3.33397397129,
2014-02-26,-2.15793459685,
2014-02-25,7.82608695652,
2014-02-24,4.25847825873,
2014-02-21,-0.963897660952,
2014-02-20,-2.34407428362,
2014-02-19,-4.93863433881,
2014-02-18,-0.750344943716,
2014-02-14,0.0656183725709,
2014-02-13,3.25334081418,
2014-02-12,-0.234953520456,
2014-02-11,-1.18108558486,
2014-02-10,3.81324714932,
2014-02-07,3.04955756725,
2014-02-06,1.17980826126,
2014-02-05,-2.17611045133,
2014-02-04,-1.09020533077,
2014-02-03,-3.16036854481,
2014-01-31,1.4313659011,
2014-01-30,2.7190988764,
2014-01-29,-0.0399355383924,
2014-01-28,4.01166472303,
2014-01-27,-3.16282762816,
2014-01-24,-1.82738256416,
2014-01-23,2.4093009628,
2014-01-22,0.421798553757,
2014-01-21,3.17682074349,
2014-01-17,-0.105768257762,
2014-01-16,5.21230830769,
2014-01-15,-2.56455451287,
2014-01-14,14.7829209964,
2014-01-13,-4.41761767333,
2014-01-10,-1.84561893494,
2014-01-09,-3.25901704918,
2014-01-08,1.63251118713,
2014-01-07,1.1787061773,
2014-01-06,-2.0,
2014-01-03,-0.293334666667,
2014-01-02,0.200269021356,
2013-12-31,-1.24081795768,
2013-12-30,0.873482691685,
2013-12-27,-2.69156981278,
2013-12-26,0.296702154779,
2013-12-24,0.940002666667,
2013-12-23,-0.897482185814,
2013-12-20,1.17248409136,
2013-12-19,-4.20693890566,
2013-12-18,-2.79821916716,
2013-12-17,3.30668446528,
2013-12-16,-0.363681313677,
2013-12-13,-0.270185067136,
2013-12-12,5.56192137928,
2013-12-11,-1.57175847294,
2013-12-10,1.52802495834,
2013-12-09,3.35766861314,
2013-12-06,-2.93265079968,
2013-12-05,0.235463442118,
2013-12-04,-3.720904753,
2013-12-03,9.05939450871,
2013-12-02,-1.72536607401,
2013-11-29,-1.91878317273,
2013-11-27,4.64100576442,
2013-11-26,0.938183136326,
2013-11-25,-2.939762249,
2013-11-22,-0.164504850066,
2013-11-21,-0.642852149425,
2013-11-20,-3.94194235498,
2013-11-19,5.57648497028,
2013-11-18,-10.1205009205,
2013-11-15,-1.0230244345,
2013-11-14,-0.950181413046,
2013-11-13,-1.5194540335,
2013-11-12,-4.76190400495,
2013-11-11,2.62411134752,
2013-11-08,1.07708165525,
2013-11-07,-3.0653983901,
2013-11-06,-2.35772498363,
2013-11-05,-1.77222333333,
2013-11-04,6.18181636364,
2013-11-01,-0.509203680982,
2013-10-31,2.74298455377,
2013-10-30,-3.28615916643,
2013-10-29,1.05063040829,
2013-10-28,-4.30132348166,
2013-10-25,-2.61179198506,
2013-10-24,4.93939030303,
2013-10-23,-2.61086015959,
2013-10-22,0.609966568915,
2013-10-21,-5.82714592878,
2013-10-18,-0.407276689892,
2013-10-17,-0.403176434686,
2013-10-16,-0.724713922922,
2013-10-15,-0.723228091123,
2013-10-14,2.69714342857,
2013-10-11,3.44428191027,
2013-10-10,-0.0924391956194,
2013-10-09,-3.4052521812,
2013-10-08,-5.24403379319,
2013-10-07,0.3343198381,
2013-10-04,2.59637310419,
2013-10-03,-0.994004553088,
2013-10-02,-4.05111573363,
2013-10-01,-0.494951002966,
2013-09-30,2.31216666667,
2013-09-27,1.80246903152,
2013-09-26,1.03910124862,
2013-09-25,0.915235900144,
2013-09-24,1.78073183979,
2013-09-23,-1.82675361723,
2013-09-20,2.50978488015,
2013-09-19,4.16861526636,
2013-09-18,-0.508772349546,
2013-09-17,0.69662829299,
2013-09-16,-0.845236904762,
2013-09-13,1.70178099891,
2013-09-12,0.567068902439,
2013-09-11,-1.73667443695,
2013-09-10,3.04738190859,
2013-09-09,-1.48356919702,
2013-09-06,-0.949164106044,
2013-09-05,-0.09994885009,
2013-09-04,0.500672073967,
2013-09-03,-2.57208313398,
2013-08-30,1.58081690151,
2013-08-29,1.12044634563,
2013-08-28,-1.54383120246,
2013-08-27,2.90202828893,
2013-08-26,-0.563120214222,
2013-08-23,3.0828,
2013-08-22,5.28079677469,
2013-08-21,-1.426666,
2013-08-20,0.625636083107,
2013-08-19,1.02489093756,
2013-08-16,0.261240547157,
2013-08-15,2.3748480292,
2013-08-14,-2.35426007319,
2013-08-13,-2.72241270903,
2013-08-12,-1.37187184369,
2013-08-09,0.39370473991,
2013-08-08,-0.563660489913,
2013-08-07,-5.39855032348,
2013-08-06,-1.7962044905,
2013-08-05,3.33547472807,
2013-08-02,2.53362367289,
2013-08-01,0.40740962963,
2013-07-31,1.28987848662,
2013-07-30,-2.27002813939,
2013-07-29,4.09835115459,
2013-07-26,0.975495559353,
2013-07-25,3.04817104571,
2013-07-24,-2.22543904374,
2013-07-23,-1.01613064516,
2013-07-22,2.11860957643,
2013-07-19,0.995780590717,
2013-07-18,-1.60370503758,
2013-07-17,12.8896013769,
2013-07-16,-13.6442794872,
2013-07-15,-4.33736528856,
2013-07-12,3.50597131474,
2013-07-11,0.58456439585,
2013-07-10,-0.746817911408,
2013-07-09,-0.954751291357,
2013-07-08,0.19774078773,
2013-07-05,1.49593982421,
2013-07-03,-2.33898474576,
2013-07-02,-0.363636363636,
2013-07-01,7.15069397265,
2013-06-28,-1.11448742747,
2013-06-27,2.34192037471,
2013-06-26,1.84970900242,
2013-06-25,-0.678948606769,
2013-06-24,5.17098238342,
2013-06-21,-4.00192297016,
2013-06-20,-3.82226461878,
2013-06-19,2.56711939187,
2013-06-18,1.61179262899,
2013-06-17,-1.35135234269,
2013-06-14,0.300003,
2013-06-13,-0.828282828283,
2013-06-12,0.960743771878,
2013-06-11,-3.77877266246,
2013-06-10,1.13211664814,
2013-06-07,4.12245,
2013-06-06,2.20472230971,
2013-06-05,1.82575157695,
2013-06-04,2.25336495957,
2013-06-03,-5.15263966956,
2013-05-31,-7.99924697912,
2013-05-30,2.43021474166,
2013-05-29,-7.85557530985,
2013-05-28,8.64598595827,
2013-05-24,4.83801738311,
2013-05-23,9.33852751653,
2013-05-22,1.00728837534,
2013-05-21,-1.02825310734,
2013-05-20,-1.294996665,
2013-05-17,-1.08108108108,
2013-05-16,-2.58711412631,
2013-05-15,3.71637272434,
2013-05-14,-11.6535797957,
2013-05-13,8.40845186834,
2013-05-10,10.2081834829,
2013-05-09,-1.02681256303,
2013-05-08,-2.97391130435,
2013-05-07,-10.4677451613,
2013-05-06,5.51516413398,
2013-05-03,-3.40003889853,
2013-05-02,0.482828244488,
2013-05-01,-4.840155212,
2013-04-30,-3.58928214286,
2013-04-29,6.14374250942,
2013-04-26,-3.6325992164,
2013-04-25,2.9702970297,
2013-04-24,-0.923383067843,
2013-04-23,0.0196039215686,
2013-04-22,3.27160713052,
2013-04-19,0.779610214488,
2013-04-18,2.15311222271,
2013-04-17,-0.109887912088,
2013-04-16,3.16813992234,
2013-04-15,-0.459772413793,
2013-04-12,1.15606936416,
2013-04-11,3.63765802098,
2013-04-10,2.8501227801,
2013-04-09,-3.11004552895,
2013-04-08,-0.333569208159,
2013-04-05,-1.50000238095,
2013-04-04,2.18924100732,
2013-04-03,-4.64037144503,
2013-04-02,1.69725237143,
2013-04-01,3.70632427511,
2013-03-28,-0.889356526288,
2013-03-27,0.579865592511,
2013-03-26,-0.315953133228,
2013-03-25,1.15903240749,
2013-03-22,1.16021543756,
2013-03-21,0.166890120532,
2013-03-20,1.95690028116,
2013-03-19,-0.482263829787,
2013-03-18,-0.424920691924,
2013-03-15,-3.68449245864,
2013-03-14,-5.26993289101,
2013-03-13,-0.0512820512821,
2013-03-12,0.56554495807,
2013-03-11,0.591713418876,
2013-03-08,1.07724642467,
2013-03-07,1.32520540684,
2013-03-06,1.83734406038,
2013-03-05,1.80556111111,
2013-03-04,2.32960023008,
2013-03-01,-0.999994285714,
2013-02-28,-2.95346065627,
2013-02-27,2.00522522523,
2013-02-26,-0.0870545585332,
2013-02-25,-4.89626805553,
2013-02-22,1.09182527738,
2013-02-21,-3.64483948233,
2013-02-20,-1.93383719933,
2013-02-19,5.13918080463,
2013-02-15,-3.79220519481,
2013-02-14,-0.957554372607,
2013-02-13,0.391650140774,
2013-02-12,-1.45644209476,
2013-02-11,1.15849921011,
2013-02-08,-0.532316843287,
2013-02-07,0.739987260525,
2013-02-06,2.59297537978,
2013-02-05,0.342107894737,
2013-02-04,-1.71874991048,
2013-02-01,0.340584246297,
2013-01-31,-0.950623209681,
2013-01-30,-0.871857377641,
2013-01-29,-0.393692934052,
2013-01-28,3.17416703271,
2013-01-25,-0.0540540540541,
2013-01-24,2.75000555556,
2013-01-23,2.79840091376,
2013-01-22,1.82291082688,
2013-01-18,-0.633281483403,
2013-01-17,0.644031030445,
2013-01-16,0.73855248086,
2013-01-15,2.38598905509,
2013-01-14,0.544123304467,
2013-01-11,-3.319626812,
2013-01-10,-1.00383823454,
2013-01-09,-1.08791244269,
2013-01-08,-2.3768115942,
2013-01-07,-1.32183624488,
2013-01-04,-1.1494166997,
2013-01-03,-1.1654349062,
2013-01-02,1.02857428571,
2012-12-31,2.63636060606,
2012-12-28,-0.479328925125,
2012-12-27,0.56716119403,
2012-12-26,-1.08951416636,
2012-12-24,1.9024970839,
2012-12-21,0.176785509039,
2012-12-20,-0.23181108269,
2012-12-19,-0.402874820144,
2012-12-18,0.963228310755,
2012-12-17,1.86556707137,
2012-12-14,0.0888158700064,
2012-12-13,-4.67951529663,
2012-12-12,0.142002276115,
2012-12-11,1.96532092285,
2012-12-10,0.406622131862,
2012-12-07,-0.379011672857,
2012-12-06,0.236552335896,
2012-12-05,-0.325254287404,
2012-12-04,-0.528168983089,
2012-12-03,2.15402780035,
2012-11-30,0.564968761077,
2012-11-29,0.747607677859,
2012-11-28,3.84375,
2012-11-27,0.0622502314892,
2012-11-26,0.529601279103,
2012-11-23,-1.44170867741,
2012-11-21,-0.429316147522,
2012-11-20,0.609759164932,
2012-11-19,2.65044589959,
2012-11-16,2.2150882825,
2012-11-15,-1.53354317999,
2012-11-14,-1.81476851736,
2012-11-13,1.02269092289,
2012-11-12,2.5751039097,
2012-11-09,-0.915032679739,
2012-11-08,0.967426636569,
2012-11-07,1.74193870968,
2012-11-06,1.76412604495,
2012-11-05,5.70470153371,
2012-11-02,-1.19576358046,
2012-11-01,3.53982300885,
2012-10-31,1.55233929414,
2012-10-26,-0.544867397571,
2012-10-25,-1.00719068371,
2012-10-24,-3.85694249649,
2012-10-23,3.68882409382,
2012-10-22,-0.500178635227,
2012-10-19,-0.323392022997,
2012-10-18,-3.27698861676,
2012-10-17,2.01769911504,
2012-10-16,1.40946512468,
2012-10-15,-2.4625267666,
2012-10-12,-2.40113347458,
2012-10-11,-2.14236689211,
2012-10-10,0.0352271939143,
2012-10-09,-2.5755493621,
2012-10-08,1.35134783952,
2012-10-05,-2.72727936945,
2012-10-04,-2.0,
2012-10-03,-1.51260840336,
2012-10-02,1.7759493929,
2012-10-01,-1.15254237288,
2012-09-28,1.91437869822,
2012-09-27,2.40833932423,
2012-09-26,-0.433835864064,
2012-09-25,-3.35430107078,
2012-09-24,3.8969840732,
2012-09-21,-3.47266881029,
2012-09-20,-0.0969932104753,
2012-09-19,0.161287096774,
2012-09-18,-1.69384886116,
2012-09-17,0.587335430438,
2012-09-14,1.29999666667,
2012-09-13,3.18515925796,
2012-09-12,1.36201075269,
2012-09-11,0.144088616715,
2012-09-10,-6.26712307304,
2012-09-07,2.80210517696,
2012-09-06,1.96428214286,
2012-09-05,-0.249907176009,
2012-09-04,-1.33240182328,
2012-08-31,-0.314578807599,
2012-08-30,-0.664335664336,
2012-08-29,-0.2808002808,
2012-08-28,1.02113028169,
2012-08-27,-4.22725735543,
